id,treatment,attention,age,gender,chatgpt_familiarity,chatgpt_used,chatgpt_frequency,chatgpt_trust,order,task,competent,warm,moral,lazy,trustworthy
242,Control,TikTok,48,Male,7,Yes,4,7,1,Writing wedding vows,7,7,7,1,7
242,Control,TikTok,48,Male,7,Yes,4,7,2,Writing a love letter,7,7,7,1,7
242,Control,TikTok,48,Male,7,Yes,4,7,3,Writing a cover letter for a job application,7,7,7,1,7
242,Control,TikTok,48,Male,7,Yes,4,7,4,Writing a short story,7,7,7,1,7
242,Control,TikTok,48,Male,7,Yes,4,7,5,Writing a dinner recipe,7,7,7,1,7
242,Control,TikTok,48,Male,7,Yes,4,7,6,Writing a bereavement card to a family member,7,7,7,1,7
243,AI_Tool_Deception,TikTok,35,Male,2,Yes,2,5,1,Writing computer code,1,4,1,4,1
243,AI_Tool_Deception,TikTok,35,Male,2,Yes,2,5,2,Writing an apology letter to a friend,4,2,2,5,4
243,AI_Tool_Deception,TikTok,35,Male,2,Yes,2,5,3,Writing a love letter,4,2,4,6,3
243,AI_Tool_Deception,TikTok,35,Male,2,Yes,2,5,4,Writing a marriage proposal,4,2,4,6,3
243,AI_Tool_Deception,TikTok,35,Male,2,Yes,2,5,5,Writing a cover letter for a job application,4,4,3,5,4
243,AI_Tool_Deception,TikTok,35,Male,2,Yes,2,5,6,Creating a daily schedule,4,4,4,5,3
244,AI_Full_Honest,TikTok,40,Male,5,Yes,2,3,1,Writing wedding vows,3,3,4,3,3
244,AI_Full_Honest,TikTok,40,Male,5,Yes,2,3,2,Writing a marriage proposal,3,3,3,2,3
244,AI_Full_Honest,TikTok,40,Male,5,Yes,2,3,3,Writing a poem,3,3,3,2,3
244,AI_Full_Honest,TikTok,40,Male,5,Yes,2,3,4,Writing a love letter,3,3,3,2,3
244,AI_Full_Honest,TikTok,40,Male,5,Yes,2,3,5,Creating a daily schedule,3,3,2,2,3
244,AI_Full_Honest,TikTok,40,Male,5,Yes,2,3,6,Writing computer code,3,4,4,3,3
245,AI_Tool_Honest,TikTok,27,Female,7,Yes,3,1,1,Writing wedding vows,1,1,1,6,2
245,AI_Tool_Honest,TikTok,27,Female,7,Yes,3,1,2,Planning a surprise birthday party for a friend,4,4,4,3,4
245,AI_Tool_Honest,TikTok,27,Female,7,Yes,3,1,3,Planning a city tour for a friend,4,4,4,4,4
245,AI_Tool_Honest,TikTok,27,Female,7,Yes,3,1,4,Writing a short story,5,4,5,4,5
245,AI_Tool_Honest,TikTok,27,Female,7,Yes,3,1,5,Writing a poem,5,5,5,5,5
245,AI_Tool_Honest,TikTok,27,Female,7,Yes,3,1,6,Generating a shopping list,4,4,4,4,4
246,AI_Full_Deception,TikTok,52,Male,6,Yes,3,5,1,Writing a marriage proposal,3,3,3,5,2
246,AI_Full_Deception,TikTok,52,Male,6,Yes,3,5,2,Generating a shopping list,4,4,4,4,3
246,AI_Full_Deception,TikTok,52,Male,6,Yes,3,5,3,Writing wedding vows,3,3,3,5,2
246,AI_Full_Deception,TikTok,52,Male,6,Yes,3,5,4,Planning a surprise birthday party for a friend,4,4,4,5,3
246,AI_Full_Deception,TikTok,52,Male,6,Yes,3,5,5,Writing a short story,3,3,2,5,2
246,AI_Full_Deception,TikTok,52,Male,6,Yes,3,5,6,Writing a dinner recipe,4,4,4,5,3
247,AI_Full_Deception,TikTok,30,Female,7,Yes,4,4,1,Writing an apology letter to a friend,1,1,1,7,1
247,AI_Full_Deception,TikTok,30,Female,7,Yes,4,4,2,Writing a poem,1,1,1,7,1
247,AI_Full_Deception,TikTok,30,Female,7,Yes,4,4,3,Writing a cover letter for a job application,1,1,1,7,1
247,AI_Full_Deception,TikTok,30,Female,7,Yes,4,4,4,Writing a marriage proposal,1,1,1,7,1
247,AI_Full_Deception,TikTok,30,Female,7,Yes,4,4,5,Planning a city tour for a friend,1,1,1,7,1
247,AI_Full_Deception,TikTok,30,Female,7,Yes,4,4,6,Creating a daily schedule,1,1,1,7,1
248,AI_Full_Honest,TikTok,29,Female,4,Yes,3,4,1,Writing a love letter,1,1,5,7,5
248,AI_Full_Honest,TikTok,29,Female,4,Yes,3,4,2,Writing an apology letter to a friend,1,1,2,7,2
248,AI_Full_Honest,TikTok,29,Female,4,Yes,3,4,3,Writing a bereavement card to a family member,1,1,2,7,2
248,AI_Full_Honest,TikTok,29,Female,4,Yes,3,4,4,Writing computer code,6,4,5,4,6
248,AI_Full_Honest,TikTok,29,Female,4,Yes,3,4,5,Solving a mathematical equation,5,4,5,4,5
248,AI_Full_Honest,TikTok,29,Female,4,Yes,3,4,6,Writing a poem,2,2,3,6,4
249,Control,TikTok,52,Male,5,Yes,3,2,1,Creating a daily schedule,6,4,4,2,5
249,Control,TikTok,52,Male,5,Yes,3,2,2,Writing a cover letter for a job application,6,5,4,2,4
249,Control,TikTok,52,Male,5,Yes,3,2,3,Writing an apology letter to a friend,6,6,6,2,5
249,Control,TikTok,52,Male,5,Yes,3,2,4,Writing a short story,6,5,4,2,4
249,Control,TikTok,52,Male,5,Yes,3,2,5,Planning a surprise birthday party for a friend,6,6,5,2,5
249,Control,TikTok,52,Male,5,Yes,3,2,6,Planning a city tour for a friend,6,6,4,2,5
250,AI_Tool_Deception,TikTok,47,Male,1,No,1,3,1,Planning a syllabus,3,4,2,6,2
250,AI_Tool_Deception,TikTok,47,Male,1,No,1,3,2,Writing computer code,5,4,3,6,2
250,AI_Tool_Deception,TikTok,47,Male,1,No,1,3,3,Writing a bereavement card to a family member,5,6,6,5,6
250,AI_Tool_Deception,TikTok,47,Male,1,No,1,3,4,Writing a poem,5,4,5,6,4
250,AI_Tool_Deception,TikTok,47,Male,1,No,1,3,5,Planning a surprise birthday party for a friend,6,6,4,6,4
250,AI_Tool_Deception,TikTok,47,Male,1,No,1,3,6,Writing a love letter,4,5,4,6,4
251,AI_Full_Honest,TikTok,47,Male,5,Yes,2,2,1,Writing a love letter,4,2,2,7,2
251,AI_Full_Honest,TikTok,47,Male,5,Yes,2,2,2,Generating a shopping list,3,4,4,6,4
251,AI_Full_Honest,TikTok,47,Male,5,Yes,2,2,3,Creating a daily schedule,4,4,4,6,4
251,AI_Full_Honest,TikTok,47,Male,5,Yes,2,2,4,Writing a bereavement card to a family member,4,2,2,7,3
251,AI_Full_Honest,TikTok,47,Male,5,Yes,2,2,5,Writing wedding vows,4,2,2,7,2
251,AI_Full_Honest,TikTok,47,Male,5,Yes,2,2,6,Writing computer code,3,4,3,6,3
252,AI_Full_Honest,TikTok,38,Female,2,No,1,2,1,Writing a marriage proposal,2,3,4,1,3
252,AI_Full_Honest,TikTok,38,Female,2,No,1,2,2,Writing a cover letter for a job application,1,4,2,1,4
252,AI_Full_Honest,TikTok,38,Female,2,No,1,2,3,Writing a dinner recipe,4,5,6,4,5
252,AI_Full_Honest,TikTok,38,Female,2,No,1,2,4,Writing a poem,1,3,2,1,3
252,AI_Full_Honest,TikTok,38,Female,2,No,1,2,5,Writing a bereavement card to a family member,3,1,3,1,2
252,AI_Full_Honest,TikTok,38,Female,2,No,1,2,6,Writing an apology letter to a friend,3,2,2,7,2
253,AI_Tool_Honest,TikTok,37,Female,5,Yes,3,4,1,Writing a love letter,5,4,5,3,5
253,AI_Tool_Honest,TikTok,37,Female,5,Yes,3,4,2,Writing a bereavement card to a family member,4,4,5,3,5
253,AI_Tool_Honest,TikTok,37,Female,5,Yes,3,4,3,Writing a cover letter for a job application,4,4,5,3,5
253,AI_Tool_Honest,TikTok,37,Female,5,Yes,3,4,4,Writing computer code,5,4,5,3,5
253,AI_Tool_Honest,TikTok,37,Female,5,Yes,3,4,5,Planning a syllabus,5,4,5,3,5
253,AI_Tool_Honest,TikTok,37,Female,5,Yes,3,4,6,Writing a marriage proposal,4,4,5,3,5
254,AI_Full_Deception,TikTok,39,Female,5,Yes,3,5,1,Planning a syllabus,4,4,3,6,2
254,AI_Full_Deception,TikTok,39,Female,5,Yes,3,5,2,Writing a short story,3,4,3,6,2
254,AI_Full_Deception,TikTok,39,Female,5,Yes,3,5,3,Writing wedding vows,4,4,2,6,3
254,AI_Full_Deception,TikTok,39,Female,5,Yes,3,5,4,Writing a bereavement card to a family member,4,4,3,6,3
254,AI_Full_Deception,TikTok,39,Female,5,Yes,3,5,5,Writing a cover letter for a job application,4,4,3,6,3
254,AI_Full_Deception,TikTok,39,Female,5,Yes,3,5,6,Writing an apology letter to a friend,4,3,2,6,2
255,Control,TikTok,54,Male,2,Yes,2,3,1,Planning a city tour for a friend,4,2,3,1,5
255,Control,TikTok,54,Male,2,Yes,2,3,2,Writing a marriage proposal,4,5,5,1,4
255,Control,TikTok,54,Male,2,Yes,2,3,3,Creating a daily schedule,5,2,4,1,3
255,Control,TikTok,54,Male,2,Yes,2,3,4,Writing an apology letter to a friend,4,5,6,1,5
255,Control,TikTok,54,Male,2,Yes,2,3,5,Solving a mathematical equation,6,2,3,1,3
255,Control,TikTok,54,Male,2,Yes,2,3,6,Writing a dinner recipe,5,5,4,1,3
256,AI_Tool_Deception,TikTok,41,Female,4,No,1,4,1,Planning a city tour for a friend,4,2,5,4,4
256,AI_Tool_Deception,TikTok,41,Female,4,No,1,4,2,Writing wedding vows,5,4,4,4,4
256,AI_Tool_Deception,TikTok,41,Female,4,No,1,4,3,Writing a love letter,4,5,4,4,4
256,AI_Tool_Deception,TikTok,41,Female,4,No,1,4,4,Creating a daily schedule,5,4,5,3,4
256,AI_Tool_Deception,TikTok,41,Female,4,No,1,4,5,Generating a shopping list,5,4,5,4,4
256,AI_Tool_Deception,TikTok,41,Female,4,No,1,4,6,Writing a cover letter for a job application,5,4,4,4,4
257,Control,TikTok,64,Female,5,Yes,2,6,1,Writing an apology letter to a friend,4,6,7,1,4
257,Control,TikTok,64,Female,5,Yes,2,6,2,Creating a daily schedule,7,4,4,1,4
257,Control,TikTok,64,Female,5,Yes,2,6,3,Writing a bereavement card to a family member,4,6,6,2,4
257,Control,TikTok,64,Female,5,Yes,2,6,4,Writing a marriage proposal,4,3,4,3,4
257,Control,TikTok,64,Female,5,Yes,2,6,5,Writing a dinner recipe,5,3,3,3,3
257,Control,TikTok,64,Female,5,Yes,2,6,6,Generating a shopping list,4,3,3,2,4
258,AI_Tool_Deception,Twitter,35,Female,6,Yes,4,6,1,Generating a shopping list,5,5,6,4,5
258,AI_Tool_Deception,Twitter,35,Female,6,Yes,4,6,2,Writing a bereavement card to a family member,6,3,4,7,6
258,AI_Tool_Deception,Twitter,35,Female,6,Yes,4,6,3,Planning a city tour for a friend,6,5,6,4,6
258,AI_Tool_Deception,Twitter,35,Female,6,Yes,4,6,4,Solving a mathematical equation,5,5,5,5,5
258,AI_Tool_Deception,Twitter,35,Female,6,Yes,4,6,5,Creating a daily schedule,5,5,5,6,5
258,AI_Tool_Deception,Twitter,35,Female,6,Yes,4,6,6,Planning a surprise birthday party for a friend,7,6,6,4,5
259,AI_Full_Deception,TikTok,35,Male,7,Yes,5,4,1,Planning a surprise birthday party for a friend,4,4,4,4,4
259,AI_Full_Deception,TikTok,35,Male,7,Yes,5,4,2,Writing a marriage proposal,4,4,4,4,4
259,AI_Full_Deception,TikTok,35,Male,7,Yes,5,4,3,Writing computer code,4,4,4,4,4
259,AI_Full_Deception,TikTok,35,Male,7,Yes,5,4,4,Creating a daily schedule,4,4,4,4,4
259,AI_Full_Deception,TikTok,35,Male,7,Yes,5,4,5,Writing a love letter,4,4,4,4,4
259,AI_Full_Deception,TikTok,35,Male,7,Yes,5,4,6,Writing a short story,4,4,4,4,4
260,AI_Full_Honest,TikTok,53,Female,4,Yes,2,4,1,Writing wedding vows,3,3,3,3,3
260,AI_Full_Honest,TikTok,53,Female,4,Yes,2,4,2,Writing a bereavement card to a family member,3,3,3,3,3
260,AI_Full_Honest,TikTok,53,Female,4,Yes,2,4,3,Writing a short story,3,3,3,3,3
260,AI_Full_Honest,TikTok,53,Female,4,Yes,2,4,4,Generating a shopping list,3,3,3,3,3
260,AI_Full_Honest,TikTok,53,Female,4,Yes,2,4,5,Solving a mathematical equation,3,3,3,3,3
260,AI_Full_Honest,TikTok,53,Female,4,Yes,2,4,6,Planning a city tour for a friend,3,3,3,3,3
261,AI_Full_Deception,TikTok,36,Female,3,No,1,3,1,Writing a bereavement card to a family member,1,2,2,6,4
261,AI_Full_Deception,TikTok,36,Female,3,No,1,3,2,Writing a love letter,1,2,2,7,6
261,AI_Full_Deception,TikTok,36,Female,3,No,1,3,3,Writing a dinner recipe,1,4,3,5,3
261,AI_Full_Deception,TikTok,36,Female,3,No,1,3,4,Writing a short story,1,4,1,7,1
261,AI_Full_Deception,TikTok,36,Female,3,No,1,3,5,Planning a surprise birthday party for a friend,2,2,4,6,2
261,AI_Full_Deception,TikTok,36,Female,3,No,1,3,6,Planning a syllabus,1,4,1,7,1
262,AI_Tool_Honest,TikTok,37,Female,5,Yes,2,3,1,Writing a marriage proposal,2,2,3,6,3
262,AI_Tool_Honest,TikTok,37,Female,5,Yes,2,3,2,Writing a cover letter for a job application,4,4,4,4,4
262,AI_Tool_Honest,TikTok,37,Female,5,Yes,2,3,3,Writing wedding vows,2,2,3,6,3
262,AI_Tool_Honest,TikTok,37,Female,5,Yes,2,3,4,Writing a dinner recipe,4,4,4,3,4
262,AI_Tool_Honest,TikTok,37,Female,5,Yes,2,3,5,Writing a bereavement card to a family member,2,2,2,6,3
262,AI_Tool_Honest,TikTok,37,Female,5,Yes,2,3,6,Planning a syllabus,4,4,4,3,4
263,AI_Tool_Deception,TikTok,35,Female,5,Yes,4,5,1,Writing a bereavement card to a family member,7,7,4,7,1
263,AI_Tool_Deception,TikTok,35,Female,5,Yes,4,5,2,Writing a love letter,7,7,4,7,2
263,AI_Tool_Deception,TikTok,35,Female,5,Yes,4,5,3,Writing a poem,7,7,5,5,2
263,AI_Tool_Deception,TikTok,35,Female,5,Yes,4,5,4,Writing a cover letter for a job application,7,7,7,7,7
263,AI_Tool_Deception,TikTok,35,Female,5,Yes,4,5,5,Planning a syllabus,7,7,5,7,3
263,AI_Tool_Deception,TikTok,35,Female,5,Yes,4,5,6,Planning a surprise birthday party for a friend,7,7,5,7,2
264,AI_Full_Honest,TikTok,32,Female,5,Yes,3,4,1,Planning a city tour for a friend,4,4,4,5,5
264,AI_Full_Honest,TikTok,32,Female,5,Yes,3,4,2,Writing a dinner recipe,4,4,4,5,4
264,AI_Full_Honest,TikTok,32,Female,5,Yes,3,4,3,Writing computer code,3,4,3,7,4
264,AI_Full_Honest,TikTok,32,Female,5,Yes,3,4,4,Writing a love letter,4,2,2,6,3
264,AI_Full_Honest,TikTok,32,Female,5,Yes,3,4,5,Writing a short story,4,4,4,5,4
264,AI_Full_Honest,TikTok,32,Female,5,Yes,3,4,6,Writing a bereavement card to a family member,2,1,1,7,4
265,AI_Tool_Honest,TikTok,35,Male,6,Yes,4,5,1,Writing a bereavement card to a family member,5,3,4,4,4
265,AI_Tool_Honest,TikTok,35,Male,6,Yes,4,5,2,Writing a love letter,4,3,3,2,3
265,AI_Tool_Honest,TikTok,35,Male,6,Yes,4,5,3,Planning a surprise birthday party for a friend,5,4,5,3,4
265,AI_Tool_Honest,TikTok,35,Male,6,Yes,4,5,4,Writing a poem,4,3,3,3,4
265,AI_Tool_Honest,TikTok,35,Male,6,Yes,4,5,5,Generating a shopping list,4,3,3,4,4
265,AI_Tool_Honest,TikTok,35,Male,6,Yes,4,5,6,Writing computer code,5,2,5,3,4
266,AI_Full_Honest,TikTok,30,Female,7,Yes,3,4,1,Generating a shopping list,5,5,5,6,5
266,AI_Full_Honest,TikTok,30,Female,7,Yes,3,4,2,Writing wedding vows,5,2,2,7,3
266,AI_Full_Honest,TikTok,30,Female,7,Yes,3,4,3,Planning a city tour for a friend,5,5,5,4,5
266,AI_Full_Honest,TikTok,30,Female,7,Yes,3,4,4,Creating a daily schedule,5,5,5,3,5
266,AI_Full_Honest,TikTok,30,Female,7,Yes,3,4,5,Solving a mathematical equation,5,5,5,2,5
266,AI_Full_Honest,TikTok,30,Female,7,Yes,3,4,6,Planning a surprise birthday party for a friend,5,5,5,3,5
267,Control,TikTok,33,Male,7,Yes,5,3,1,Writing wedding vows,6,6,6,1,6
267,Control,TikTok,33,Male,7,Yes,5,3,2,Planning a syllabus,6,6,2,2,6
267,Control,TikTok,33,Male,7,Yes,5,3,3,Planning a city tour for a friend,6,2,2,2,6
267,Control,TikTok,33,Male,7,Yes,5,3,4,Writing an apology letter to a friend,6,6,6,2,2
267,Control,TikTok,33,Male,7,Yes,5,3,5,Creating a daily schedule,6,2,2,2,6
267,Control,TikTok,33,Male,7,Yes,5,3,6,Writing a poem,2,6,2,2,2
268,AI_Tool_Deception,TikTok,30,Female,7,Yes,2,3,1,Writing computer code,1,4,4,5,3
268,AI_Tool_Deception,TikTok,30,Female,7,Yes,2,3,2,Writing a dinner recipe,3,4,3,5,3
268,AI_Tool_Deception,TikTok,30,Female,7,Yes,2,3,3,Planning a surprise birthday party for a friend,3,4,3,5,3
268,AI_Tool_Deception,TikTok,30,Female,7,Yes,2,3,4,Creating a daily schedule,3,4,3,5,3
268,AI_Tool_Deception,TikTok,30,Female,7,Yes,2,3,5,Writing wedding vows,3,4,3,5,3
268,AI_Tool_Deception,TikTok,30,Female,7,Yes,2,3,6,Writing an apology letter to a friend,1,1,2,7,2
269,AI_Tool_Deception,TikTok,30,Male,6,Yes,4,5,1,Writing wedding vows,5,4,4,3,4
269,AI_Tool_Deception,TikTok,30,Male,6,Yes,4,5,2,Planning a surprise birthday party for a friend,5,4,4,3,4
269,AI_Tool_Deception,TikTok,30,Male,6,Yes,4,5,3,Solving a mathematical equation,5,4,4,3,4
269,AI_Tool_Deception,TikTok,30,Male,6,Yes,4,5,4,Writing a dinner recipe,5,4,4,3,4
269,AI_Tool_Deception,TikTok,30,Male,6,Yes,4,5,5,Writing a love letter,5,4,4,3,4
269,AI_Tool_Deception,TikTok,30,Male,6,Yes,4,5,6,Writing a short story,5,4,4,3,4
270,Control,TikTok,81,Male,2,No,1,5,1,Planning a surprise birthday party for a friend,6,5,5,1,6
270,Control,TikTok,81,Male,2,No,1,5,2,Writing a poem,6,6,6,1,6
270,Control,TikTok,81,Male,2,No,1,5,3,Writing a love letter,6,6,6,1,6
270,Control,TikTok,81,Male,2,No,1,5,4,Writing a bereavement card to a family member,6,6,6,1,6
270,Control,TikTok,81,Male,2,No,1,5,5,Solving a mathematical equation,6,4,4,1,6
270,Control,TikTok,81,Male,2,No,1,5,6,Writing a short story,6,6,6,1,6
271,AI_Tool_Deception,TikTok,22,Female,5,Yes,2,5,1,Creating a daily schedule,2,2,2,6,2
271,AI_Tool_Deception,TikTok,22,Female,5,Yes,2,5,2,Writing a bereavement card to a family member,3,4,3,6,4
271,AI_Tool_Deception,TikTok,22,Female,5,Yes,2,5,3,Planning a city tour for a friend,2,3,2,4,3
271,AI_Tool_Deception,TikTok,22,Female,5,Yes,2,5,4,Solving a mathematical equation,3,2,2,4,2
271,AI_Tool_Deception,TikTok,22,Female,5,Yes,2,5,5,Writing a love letter,3,4,2,6,2
271,AI_Tool_Deception,TikTok,22,Female,5,Yes,2,5,6,Writing computer code,3,3,2,6,2
272,AI_Tool_Deception,TikTok,50,Male,6,Yes,2,4,1,Writing a cover letter for a job application,5,4,3,3,3
272,AI_Tool_Deception,TikTok,50,Male,6,Yes,2,4,2,Writing a marriage proposal,5,5,4,2,4
272,AI_Tool_Deception,TikTok,50,Male,6,Yes,2,4,3,Planning a city tour for a friend,6,4,4,3,4
272,AI_Tool_Deception,TikTok,50,Male,6,Yes,2,4,4,Writing an apology letter to a friend,6,6,4,2,4
272,AI_Tool_Deception,TikTok,50,Male,6,Yes,2,4,5,Solving a mathematical equation,6,4,4,2,4
272,AI_Tool_Deception,TikTok,50,Male,6,Yes,2,4,6,Writing a dinner recipe,5,4,4,2,4
273,AI_Tool_Honest,TikTok,41,Male,5,Yes,3,4,1,Writing a dinner recipe,5,4,6,3,5
273,AI_Tool_Honest,TikTok,41,Male,5,Yes,3,4,2,Writing a poem,5,4,6,3,5
273,AI_Tool_Honest,TikTok,41,Male,5,Yes,3,4,3,Generating a shopping list,5,4,6,3,5
273,AI_Tool_Honest,TikTok,41,Male,5,Yes,3,4,4,Planning a city tour for a friend,5,4,6,2,5
273,AI_Tool_Honest,TikTok,41,Male,5,Yes,3,4,5,Writing a marriage proposal,4,2,2,7,4
273,AI_Tool_Honest,TikTok,41,Male,5,Yes,3,4,6,Writing a love letter,4,2,2,7,2
274,Control,TikTok,31,Male,6,Yes,3,4,1,Solving a mathematical equation,7,2,4,1,6
274,Control,TikTok,31,Male,6,Yes,3,4,2,Writing a dinner recipe,7,5,4,2,5
274,Control,TikTok,31,Male,6,Yes,3,4,3,Writing a bereavement card to a family member,4,4,6,1,4
274,Control,TikTok,31,Male,6,Yes,3,4,4,Writing an apology letter to a friend,5,6,7,2,4
274,Control,TikTok,31,Male,6,Yes,3,4,5,Writing a marriage proposal,6,7,4,2,6
274,Control,TikTok,31,Male,6,Yes,3,4,6,Planning a syllabus,7,4,4,1,4
275,AI_Tool_Deception,TikTok,32,Male,4,Yes,3,5,1,Writing computer code,5,5,5,5,3
275,AI_Tool_Deception,TikTok,32,Male,4,Yes,3,5,2,Planning a surprise birthday party for a friend,5,5,5,5,3
275,AI_Tool_Deception,TikTok,32,Male,4,Yes,3,5,3,Writing wedding vows,6,5,6,3,6
275,AI_Tool_Deception,TikTok,32,Male,4,Yes,3,5,4,Solving a mathematical equation,5,5,6,2,5
275,AI_Tool_Deception,TikTok,32,Male,4,Yes,3,5,5,Planning a city tour for a friend,5,5,6,2,6
275,AI_Tool_Deception,TikTok,32,Male,4,Yes,3,5,6,Planning a syllabus,5,5,5,4,6
276,AI_Full_Honest,TikTok,44,Female,1,No,1,3,1,Writing an apology letter to a friend,2,2,2,1,2
276,AI_Full_Honest,TikTok,44,Female,1,No,1,3,2,Generating a shopping list,2,2,2,1,2
276,AI_Full_Honest,TikTok,44,Female,1,No,1,3,3,Planning a syllabus,2,2,2,1,2
276,AI_Full_Honest,TikTok,44,Female,1,No,1,3,4,Planning a city tour for a friend,2,2,2,1,2
276,AI_Full_Honest,TikTok,44,Female,1,No,1,3,5,Planning a surprise birthday party for a friend,2,2,2,1,2
276,AI_Full_Honest,TikTok,44,Female,1,No,1,3,6,Writing computer code,2,2,2,1,2
277,AI_Tool_Honest,Newspapers,30,Female,2,Yes,2,2,1,Writing a cover letter for a job application,6,4,4,4,4
277,AI_Tool_Honest,Newspapers,30,Female,2,Yes,2,2,2,Generating a shopping list,6,5,5,4,5
277,AI_Tool_Honest,Newspapers,30,Female,2,Yes,2,2,3,Writing wedding vows,6,5,5,4,5
277,AI_Tool_Honest,Newspapers,30,Female,2,Yes,2,2,4,Writing a bereavement card to a family member,4,3,3,3,3
277,AI_Tool_Honest,Newspapers,30,Female,2,Yes,2,2,5,Writing an apology letter to a friend,4,3,3,3,3
277,AI_Tool_Honest,Newspapers,30,Female,2,Yes,2,2,6,Writing a dinner recipe,5,5,4,4,4
278,AI_Full_Honest,TikTok,43,Female,5,Yes,2,1,1,Writing an apology letter to a friend,1,1,4,6,3
278,AI_Full_Honest,TikTok,43,Female,5,Yes,2,1,2,Writing a love letter,1,4,4,6,3
278,AI_Full_Honest,TikTok,43,Female,5,Yes,2,1,3,Creating a daily schedule,1,4,4,6,3
278,AI_Full_Honest,TikTok,43,Female,5,Yes,2,1,4,Generating a shopping list,1,2,4,7,3
278,AI_Full_Honest,TikTok,43,Female,5,Yes,2,1,5,Writing wedding vows,1,3,4,7,2
278,AI_Full_Honest,TikTok,43,Female,5,Yes,2,1,6,Writing a short story,1,4,4,7,2
279,AI_Full_Deception,TikTok,46,Female,7,Yes,4,5,1,Planning a city tour for a friend,6,4,3,4,4
279,AI_Full_Deception,TikTok,46,Female,7,Yes,4,5,2,Solving a mathematical equation,5,4,3,4,4
279,AI_Full_Deception,TikTok,46,Female,7,Yes,4,5,3,Writing a poem,5,4,3,4,4
279,AI_Full_Deception,TikTok,46,Female,7,Yes,4,5,4,Writing an apology letter to a friend,5,4,3,4,4
279,AI_Full_Deception,TikTok,46,Female,7,Yes,4,5,5,Writing computer code,5,4,3,4,4
279,AI_Full_Deception,TikTok,46,Female,7,Yes,4,5,6,Writing a bereavement card to a family member,5,4,3,4,4
280,Control,TikTok,43,Male,7,Yes,1,3,1,Generating a shopping list,4,4,4,4,4
280,Control,TikTok,43,Male,7,Yes,1,3,2,Writing computer code,4,4,4,4,4
280,Control,TikTok,43,Male,7,Yes,1,3,3,Writing a short story,4,4,4,4,4
280,Control,TikTok,43,Male,7,Yes,1,3,4,Planning a city tour for a friend,4,4,4,4,4
280,Control,TikTok,43,Male,7,Yes,1,3,5,Writing an apology letter to a friend,4,4,4,4,4
280,Control,TikTok,43,Male,7,Yes,1,3,6,Planning a surprise birthday party for a friend,4,4,4,4,4
281,Control,Other,54,Female,6,Yes,4,4,1,Writing a poem,5,1,1,4,1
281,Control,Other,54,Female,6,Yes,4,4,2,Writing a bereavement card to a family member,5,5,1,1,1
281,Control,Other,54,Female,6,Yes,4,4,3,Writing computer code,5,1,1,4,1
281,Control,Other,54,Female,6,Yes,4,4,4,Solving a mathematical equation,5,1,1,4,1
281,Control,Other,54,Female,6,Yes,4,4,5,Writing a marriage proposal,4,1,1,1,1
281,Control,Other,54,Female,6,Yes,4,4,6,Writing wedding vows,4,1,3,1,2
282,AI_Tool_Honest,TikTok,46,Female,6,Yes,4,6,1,Solving a mathematical equation,5,4,6,4,6
282,AI_Tool_Honest,TikTok,46,Female,6,Yes,4,6,2,Writing a marriage proposal,5,4,6,4,6
282,AI_Tool_Honest,TikTok,46,Female,6,Yes,4,6,3,Planning a city tour for a friend,5,5,6,3,6
282,AI_Tool_Honest,TikTok,46,Female,6,Yes,4,6,4,Writing a love letter,5,4,5,3,6
282,AI_Tool_Honest,TikTok,46,Female,6,Yes,4,6,5,Writing a short story,5,4,6,3,6
282,AI_Tool_Honest,TikTok,46,Female,6,Yes,4,6,6,Writing a cover letter for a job application,6,4,6,3,6
283,AI_Full_Deception,TikTok,49,Male,3,Yes,2,4,1,Writing a dinner recipe,2,4,4,6,3
283,AI_Full_Deception,TikTok,49,Male,3,Yes,2,4,2,Writing a short story,2,4,4,6,5
283,AI_Full_Deception,TikTok,49,Male,3,Yes,2,4,3,Writing wedding vows,2,3,2,7,3
283,AI_Full_Deception,TikTok,49,Male,3,Yes,2,4,4,Writing an apology letter to a friend,2,2,2,6,2
283,AI_Full_Deception,TikTok,49,Male,3,Yes,2,4,5,Planning a city tour for a friend,3,3,4,6,3
283,AI_Full_Deception,TikTok,49,Male,3,Yes,2,4,6,Writing a cover letter for a job application,2,3,3,6,3
284,AI_Tool_Deception,TikTok,44,Male,6,No,1,3,1,Generating a shopping list,4,4,3,2,2
284,AI_Tool_Deception,TikTok,44,Male,6,No,1,3,2,Writing a short story,4,5,3,5,3
284,AI_Tool_Deception,TikTok,44,Male,6,No,1,3,3,Planning a surprise birthday party for a friend,4,5,3,4,3
284,AI_Tool_Deception,TikTok,44,Male,6,No,1,3,4,Writing computer code,4,5,4,6,3
284,AI_Tool_Deception,TikTok,44,Male,6,No,1,3,5,Writing an apology letter to a friend,4,5,3,5,3
284,AI_Tool_Deception,TikTok,44,Male,6,No,1,3,6,Writing wedding vows,4,5,3,7,2
285,AI_Tool_Deception,TikTok,56,Male,6,Yes,4,5,1,Writing an apology letter to a friend,3,3,2,7,3
285,AI_Tool_Deception,TikTok,56,Male,6,Yes,4,5,2,Generating a shopping list,4,4,6,6,2
